source,facility_type,latitude,longitude,geometry_type,crs,capacity,company,district,inst_cap,inst_cap_m,layer,location,operator,original_file,plant_name,power_plant_type,primary_fu,state,state_name,statename,utilname,well_name,original_properties
ISRO_VEDAS,oil_well,23.6249,72.2523,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-144,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5406"", ""gid"": 10179, ""well_name"": ""LNWA-144"", ""operator"": ""ONGC"", ""xmin"": 72.2523, ""ymin"": 23.6249, ""xmax"": 72.2523, ""ymax"": 23.6249}"
ISRO_VEDAS,oil_well,23.6262,72.2518,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-190,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3572"", ""gid"": 2351, ""well_name"": ""BLOL-190"", ""operator"": ""ONGC"", ""xmin"": 72.2518, ""ymin"": 23.6262, ""xmax"": 72.2518, ""ymax"": 23.6262}"
ISRO_VEDAS,oil_well,23.6263,72.2518,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-183,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_356a"", ""gid"": 2343, ""well_name"": ""BLOL-183"", ""operator"": ""ONGC"", ""xmin"": 72.2518, ""ymin"": 23.6263, ""xmax"": 72.2518, ""ymax"": 23.6263}"
ISRO_VEDAS,oil_well,23.6263,72.2487,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-259,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35c2"", ""gid"": 2431, ""well_name"": ""BLOL-259"", ""operator"": ""ONGC"", ""xmin"": 72.2487, ""ymin"": 23.6263, ""xmax"": 72.2487, ""ymax"": 23.6263}"
ISRO_VEDAS,oil_well,23.6265,72.2486,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-149,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_540b"", ""gid"": 10184, ""well_name"": ""LNWA-149"", ""operator"": ""ONGC"", ""xmin"": 72.2486, ""ymin"": 23.6265, ""xmax"": 72.2486, ""ymax"": 23.6265}"
ISRO_VEDAS,oil_well,23.6262,72.2488,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-147,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3542"", ""gid"": 2303, ""well_name"": ""BLOL-147"", ""operator"": ""ONGC"", ""xmin"": 72.2488, ""ymin"": 23.6262, ""xmax"": 72.2488, ""ymax"": 23.6262}"
ISRO_VEDAS,oil_well,23.6262,72.2488,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-237,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35aa"", ""gid"": 2407, ""well_name"": ""BLOL-237"", ""operator"": ""ONGC"", ""xmin"": 72.2488, ""ymin"": 23.6262, ""xmax"": 72.2488, ""ymax"": 23.6262}"
ISRO_VEDAS,oil_well,23.6271,72.2481,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-152,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_540f"", ""gid"": 10188, ""well_name"": ""LNWA-152"", ""operator"": ""ONGC"", ""xmin"": 72.2481, ""ymin"": 23.6271, ""xmax"": 72.2481, ""ymax"": 23.6271}"
ISRO_VEDAS,oil_well,23.6286,72.2475,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-28,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35cf"", ""gid"": 2444, ""well_name"": ""BLOL-28"", ""operator"": ""ONGC"", ""xmin"": 72.2475, ""ymin"": 23.6286, ""xmax"": 72.2475, ""ymax"": 23.6286}"
ISRO_VEDAS,oil_well,23.6297,72.2477,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-145,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5407"", ""gid"": 10180, ""well_name"": ""LNWA-145"", ""operator"": ""ONGC"", ""xmin"": 72.2477, ""ymin"": 23.6297, ""xmax"": 72.2477, ""ymax"": 23.6297}"
ISRO_VEDAS,oil_well,23.6297,72.2475,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-147,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5409"", ""gid"": 10182, ""well_name"": ""LNWA-147"", ""operator"": ""ONGC"", ""xmin"": 72.2475, ""ymin"": 23.6297, ""xmax"": 72.2475, ""ymax"": 23.6297}"
ISRO_VEDAS,oil_well,23.6298,72.2488,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-172,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5425"", ""gid"": 10210, ""well_name"": ""LNWA-172"", ""operator"": ""ONGC"", ""xmin"": 72.2488, ""ymin"": 23.6298, ""xmax"": 72.2488, ""ymax"": 23.6298}"
ISRO_VEDAS,oil_well,23.6295,72.249,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-171,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5424"", ""gid"": 10209, ""well_name"": ""LNWA-171"", ""operator"": ""ONGC"", ""xmin"": 72.249, ""ymin"": 23.6295, ""xmax"": 72.249, ""ymax"": 23.6295}"
ISRO_VEDAS,oil_well,23.6294,72.2494,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-141,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5403"", ""gid"": 10176, ""well_name"": ""LNWA-141"", ""operator"": ""ONGC"", ""xmin"": 72.2494, ""ymin"": 23.6294, ""xmax"": 72.2494, ""ymax"": 23.6294}"
ISRO_VEDAS,oil_well,23.6323,72.2497,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-127,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_53f3"", ""gid"": 10160, ""well_name"": ""LNWA-127"", ""operator"": ""ONGC"", ""xmin"": 72.2497, ""ymin"": 23.6323, ""xmax"": 72.2497, ""ymax"": 23.6323}"
ISRO_VEDAS,oil_well,23.6313,72.2471,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-87,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5485"", ""gid"": 10306, ""well_name"": ""LNWA-87"", ""operator"": ""ONGC"", ""xmin"": 72.2471, ""ymin"": 23.6313, ""xmax"": 72.2471, ""ymax"": 23.6313}"
ISRO_VEDAS,oil_well,23.6341,72.247,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-83,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5481"", ""gid"": 10302, ""well_name"": ""LNWA-83"", ""operator"": ""ONGC"", ""xmin"": 72.247, ""ymin"": 23.6341, ""xmax"": 72.247, ""ymax"": 23.6341}"
ISRO_VEDAS,oil_well,23.6341,72.2468,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-151,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_540e"", ""gid"": 10187, ""well_name"": ""LNWA-151"", ""operator"": ""ONGC"", ""xmin"": 72.2468, ""ymin"": 23.6341, ""xmax"": 72.2468, ""ymax"": 23.6341}"
ISRO_VEDAS,oil_well,23.634,72.2465,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-156,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5413"", ""gid"": 10192, ""well_name"": ""LNWA-156"", ""operator"": ""ONGC"", ""xmin"": 72.2465, ""ymin"": 23.634, ""xmax"": 72.2465, ""ymax"": 23.634}"
ISRO_VEDAS,oil_well,23.6341,72.2466,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-148,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_540a"", ""gid"": 10183, ""well_name"": ""LNWA-148"", ""operator"": ""ONGC"", ""xmin"": 72.2466, ""ymin"": 23.6341, ""xmax"": 72.2466, ""ymax"": 23.6341}"
ISRO_VEDAS,oil_well,23.6341,72.2465,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-184,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5432"", ""gid"": 10223, ""well_name"": ""LNWA-184"", ""operator"": ""ONGC"", ""xmin"": 72.2465, ""ymin"": 23.6341, ""xmax"": 72.2465, ""ymax"": 23.6341}"
ISRO_VEDAS,oil_well,23.6346,72.2499,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-48,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_545a"", ""gid"": 10263, ""well_name"": ""LNWA-48"", ""operator"": ""ONGC"", ""xmin"": 72.2499, ""ymin"": 23.6346, ""xmax"": 72.2499, ""ymax"": 23.6346}"
ISRO_VEDAS,oil_well,23.6352,72.2529,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-186,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5434"", ""gid"": 10225, ""well_name"": ""LNWA-186"", ""operator"": ""ONGC"", ""xmin"": 72.2529, ""ymin"": 23.6352, ""xmax"": 72.2529, ""ymax"": 23.6352}"
ISRO_VEDAS,oil_well,23.6352,72.253,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-108,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_53de"", ""gid"": 10139, ""well_name"": ""LNWA-108"", ""operator"": ""ONGC"", ""xmin"": 72.253, ""ymin"": 23.6352, ""xmax"": 72.253, ""ymax"": 23.6352}"
ISRO_VEDAS,oil_well,23.6296,72.2533,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,LNWA-76,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5479"", ""gid"": 10294, ""well_name"": ""LNWA-76"", ""operator"": ""ONGC"", ""xmin"": 72.2533, ""ymin"": 23.6296, ""xmax"": 72.2533, ""ymax"": 23.6296}"
ISRO_VEDAS,oil_well,23.6259,72.2574,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-27,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35ce"", ""gid"": 2443, ""well_name"": ""BLOL-27"", ""operator"": ""ONGC"", ""xmin"": 72.2574, ""ymin"": 23.6259, ""xmax"": 72.2574, ""ymax"": 23.6259}"
ISRO_VEDAS,oil_well,23.6282,72.2552,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-265,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35c9"", ""gid"": 2438, ""well_name"": ""BLOL-265"", ""operator"": ""ONGC"", ""xmin"": 72.2552, ""ymin"": 23.6282, ""xmax"": 72.2552, ""ymax"": 23.6282}"
ISRO_VEDAS,oil_well,23.6246,72.2552,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-165,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3556"", ""gid"": 2323, ""well_name"": ""BLOL-165"", ""operator"": ""ONGC"", ""xmin"": 72.2552, ""ymin"": 23.6246, ""xmax"": 72.2552, ""ymax"": 23.6246}"
ISRO_VEDAS,oil_well,23.6229,72.2586,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-262,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35c6"", ""gid"": 2435, ""well_name"": ""BLOL-262"", ""operator"": ""ONGC"", ""xmin"": 72.2586, ""ymin"": 23.6229, ""xmax"": 72.2586, ""ymax"": 23.6229}"
ISRO_VEDAS,oil_well,23.6228,72.2587,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-263,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35c7"", ""gid"": 2436, ""well_name"": ""BLOL-263"", ""operator"": ""ONGC"", ""xmin"": 72.2587, ""ymin"": 23.6228, ""xmax"": 72.2587, ""ymax"": 23.6228}"
ISRO_VEDAS,oil_well,23.6179,72.2582,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,JTNA-104,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_476d"", ""gid"": 6954, ""well_name"": ""JTNA-104"", ""operator"": ""ONGC"", ""xmin"": 72.2582, ""ymin"": 23.6179, ""xmax"": 72.2582, ""ymax"": 23.6179}"
ISRO_VEDAS,oil_well,23.6166,72.2566,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-152,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3548"", ""gid"": 2309, ""well_name"": ""BLOL-152"", ""operator"": ""ONGC"", ""xmin"": 72.2566, ""ymin"": 23.6166, ""xmax"": 72.2566, ""ymax"": 23.6166}"
ISRO_VEDAS,oil_well,23.6162,72.2537,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-137,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3537"", ""gid"": 2292, ""well_name"": ""BLOL-137"", ""operator"": ""ONGC"", ""xmin"": 72.2537, ""ymin"": 23.6162, ""xmax"": 72.2537, ""ymax"": 23.6162}"
ISRO_VEDAS,oil_well,23.6192,72.2536,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-239,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35ac"", ""gid"": 2409, ""well_name"": ""BLOL-239"", ""operator"": ""ONGC"", ""xmin"": 72.2536, ""ymin"": 23.6192, ""xmax"": 72.2536, ""ymax"": 23.6192}"
ISRO_VEDAS,oil_well,23.6192,72.2534,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-155,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_354b"", ""gid"": 2312, ""well_name"": ""BLOL-155"", ""operator"": ""ONGC"", ""xmin"": 72.2534, ""ymin"": 23.6192, ""xmax"": 72.2534, ""ymax"": 23.6192}"
ISRO_VEDAS,oil_well,23.6208,72.2545,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-252,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35bb"", ""gid"": 2424, ""well_name"": ""BLOL-252"", ""operator"": ""ONGC"", ""xmin"": 72.2545, ""ymin"": 23.6208, ""xmax"": 72.2545, ""ymax"": 23.6208}"
ISRO_VEDAS,oil_well,23.6196,72.2559,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-159,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_354f"", ""gid"": 2316, ""well_name"": ""BLOL-159"", ""operator"": ""ONGC"", ""xmin"": 72.2559, ""ymin"": 23.6196, ""xmax"": 72.2559, ""ymax"": 23.6196}"
ISRO_VEDAS,oil_well,23.6218,72.2556,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-161,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3552"", ""gid"": 2319, ""well_name"": ""BLOL-161"", ""operator"": ""ONGC"", ""xmin"": 72.2556, ""ymin"": 23.6218, ""xmax"": 72.2556, ""ymax"": 23.6218}"
ISRO_VEDAS,oil_well,23.6209,72.2544,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-249,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35b7"", ""gid"": 2420, ""well_name"": ""BLOL-249"", ""operator"": ""ONGC"", ""xmin"": 72.2544, ""ymin"": 23.6209, ""xmax"": 72.2544, ""ymax"": 23.6209}"
ISRO_VEDAS,oil_well,23.6213,72.2527,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-191,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3573"", ""gid"": 2352, ""well_name"": ""BLOL-191"", ""operator"": ""ONGC"", ""xmin"": 72.2527, ""ymin"": 23.6213, ""xmax"": 72.2527, ""ymax"": 23.6213}"
ISRO_VEDAS,oil_well,23.6214,72.2527,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-163,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3554"", ""gid"": 2321, ""well_name"": ""BLOL-163"", ""operator"": ""ONGC"", ""xmin"": 72.2527, ""ymin"": 23.6214, ""xmax"": 72.2527, ""ymax"": 23.6214}"
ISRO_VEDAS,oil_well,23.621,72.25,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-216,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3593"", ""gid"": 2384, ""well_name"": ""BLOL-216"", ""operator"": ""ONGC"", ""xmin"": 72.25, ""ymin"": 23.621, ""xmax"": 72.25, ""ymax"": 23.621}"
ISRO_VEDAS,oil_well,23.621,72.2498,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-153,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3549"", ""gid"": 2310, ""well_name"": ""BLOL-153"", ""operator"": ""ONGC"", ""xmin"": 72.2498, ""ymin"": 23.621, ""xmax"": 72.2498, ""ymax"": 23.621}"
ISRO_VEDAS,oil_well,23.6211,72.2501,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-238,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35ab"", ""gid"": 2408, ""well_name"": ""BLOL-238"", ""operator"": ""ONGC"", ""xmin"": 72.2501, ""ymin"": 23.6211, ""xmax"": 72.2501, ""ymax"": 23.6211}"
ISRO_VEDAS,oil_well,23.6211,72.25,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-213,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3590"", ""gid"": 2381, ""well_name"": ""BLOL-213"", ""operator"": ""ONGC"", ""xmin"": 72.25, ""ymin"": 23.6211, ""xmax"": 72.25, ""ymax"": 23.6211}"
ISRO_VEDAS,oil_well,23.6224,72.2512,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-192,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3574"", ""gid"": 2353, ""well_name"": ""BLOL-192"", ""operator"": ""ONGC"", ""xmin"": 72.2512, ""ymin"": 23.6224, ""xmax"": 72.2512, ""ymax"": 23.6224}"
ISRO_VEDAS,oil_well,23.6205,72.2471,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-167,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3558"", ""gid"": 2325, ""well_name"": ""BLOL-167"", ""operator"": ""ONGC"", ""xmin"": 72.2471, ""ymin"": 23.6205, ""xmax"": 72.2471, ""ymax"": 23.6205}"
ISRO_VEDAS,oil_well,23.6205,72.2471,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-251,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35ba"", ""gid"": 2423, ""well_name"": ""BLOL-251"", ""operator"": ""ONGC"", ""xmin"": 72.2471, ""ymin"": 23.6205, ""xmax"": 72.2471, ""ymax"": 23.6205}"
ISRO_VEDAS,oil_well,23.6185,72.2501,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-236,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35a9"", ""gid"": 2406, ""well_name"": ""BLOL-236"", ""operator"": ""ONGC"", ""xmin"": 72.2501, ""ymin"": 23.6185, ""xmax"": 72.2501, ""ymax"": 23.6185}"
ISRO_VEDAS,oil_well,23.6184,72.2503,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-220,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3598"", ""gid"": 2389, ""well_name"": ""BLOL-220"", ""operator"": ""ONGC"", ""xmin"": 72.2503, ""ymin"": 23.6184, ""xmax"": 72.2503, ""ymax"": 23.6184}"
ISRO_VEDAS,oil_well,23.6184,72.2502,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-162,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3553"", ""gid"": 2320, ""well_name"": ""BLOL-162"", ""operator"": ""ONGC"", ""xmin"": 72.2502, ""ymin"": 23.6184, ""xmax"": 72.2502, ""ymax"": 23.6184}"
ISRO_VEDAS,oil_well,23.6147,72.252,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-15,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3545"", ""gid"": 2306, ""well_name"": ""BLOL-15"", ""operator"": ""ONGC"", ""xmin"": 72.252, ""ymin"": 23.6147, ""xmax"": 72.252, ""ymax"": 23.6147}"
ISRO_VEDAS,oil_well,23.6129,72.2512,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-150,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3546"", ""gid"": 2307, ""well_name"": ""BLOL-150"", ""operator"": ""ONGC"", ""xmin"": 72.2512, ""ymin"": 23.6129, ""xmax"": 72.2512, ""ymax"": 23.6129}"
ISRO_VEDAS,oil_well,23.613,72.2511,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-250,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35b9"", ""gid"": 2422, ""well_name"": ""BLOL-250"", ""operator"": ""ONGC"", ""xmin"": 72.2511, ""ymin"": 23.613, ""xmax"": 72.2511, ""ymax"": 23.613}"
ISRO_VEDAS,oil_well,23.6156,72.2498,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-169,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_355a"", ""gid"": 2327, ""well_name"": ""BLOL-169"", ""operator"": ""ONGC"", ""xmin"": 72.2498, ""ymin"": 23.6156, ""xmax"": 72.2498, ""ymax"": 23.6156}"
ISRO_VEDAS,oil_well,23.6157,72.2499,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-240,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35ae"", ""gid"": 2411, ""well_name"": ""BLOL-240"", ""operator"": ""ONGC"", ""xmin"": 72.2499, ""ymin"": 23.6157, ""xmax"": 72.2499, ""ymax"": 23.6157}"
ISRO_VEDAS,oil_well,23.6103,72.2515,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-134,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3534"", ""gid"": 2289, ""well_name"": ""BLOL-134"", ""operator"": ""ONGC"", ""xmin"": 72.2515, ""ymin"": 23.6103, ""xmax"": 72.2515, ""ymax"": 23.6103}"
ISRO_VEDAS,oil_well,23.6104,72.2515,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-198,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_357b"", ""gid"": 2360, ""well_name"": ""BLOL-198"", ""operator"": ""ONGC"", ""xmin"": 72.2515, ""ymin"": 23.6104, ""xmax"": 72.2515, ""ymax"": 23.6104}"
ISRO_VEDAS,oil_well,23.6105,72.2514,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-214,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3591"", ""gid"": 2382, ""well_name"": ""BLOL-214"", ""operator"": ""ONGC"", ""xmin"": 72.2514, ""ymin"": 23.6105, ""xmax"": 72.2514, ""ymax"": 23.6105}"
ISRO_VEDAS,oil_well,23.611,72.2568,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-175,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3561"", ""gid"": 2334, ""well_name"": ""BLOL-175"", ""operator"": ""ONGC"", ""xmin"": 72.2568, ""ymin"": 23.611, ""xmax"": 72.2568, ""ymax"": 23.611}"
ISRO_VEDAS,oil_well,23.6132,72.2537,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-244,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35b2"", ""gid"": 2415, ""well_name"": ""BLOL-244"", ""operator"": ""ONGC"", ""xmin"": 72.2537, ""ymin"": 23.6132, ""xmax"": 72.2537, ""ymax"": 23.6132}"
ISRO_VEDAS,oil_well,23.6134,72.2541,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-141,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_353c"", ""gid"": 2297, ""well_name"": ""BLOL-141"", ""operator"": ""ONGC"", ""xmin"": 72.2541, ""ymin"": 23.6134, ""xmax"": 72.2541, ""ymax"": 23.6134}"
ISRO_VEDAS,oil_well,23.6134,72.2541,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-247,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_35b5"", ""gid"": 2418, ""well_name"": ""BLOL-247"", ""operator"": ""ONGC"", ""xmin"": 72.2541, ""ymin"": 23.6134, ""xmax"": 72.2541, ""ymax"": 23.6134}"
ISRO_VEDAS,oil_well,23.6133,72.2536,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-215,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3592"", ""gid"": 2383, ""well_name"": ""BLOL-215"", ""operator"": ""ONGC"", ""xmin"": 72.2536, ""ymin"": 23.6133, ""xmax"": 72.2536, ""ymax"": 23.6133}"
ISRO_VEDAS,oil_well,23.6139,72.257,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-166,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3557"", ""gid"": 2324, ""well_name"": ""BLOL-166"", ""operator"": ""ONGC"", ""xmin"": 72.257, ""ymin"": 23.6139, ""xmax"": 72.257, ""ymax"": 23.6139}"
ISRO_VEDAS,oil_well,23.6113,72.2575,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BLOL-117,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3521"", ""gid"": 2270, ""well_name"": ""BLOL-117"", ""operator"": ""ONGC"", ""xmin"": 72.2575, ""ymin"": 23.6113, ""xmax"": 72.2575, ""ymax"": 23.6113}"
